time,T,RH,light
2017-11-26 12:15:00-08:00,23.10814732142857,80,1
2017-11-26 12:30:00-08:00,23.37946428571429,80,1
2017-11-26 12:45:00-08:00,23.636049107142856,80,1
2017-11-26 13:00:00-08:00,23.9,80,1
2017-11-26 13:15:00-08:00,24.2265625,80,1
2017-11-26 13:30:00-08:00,24.5875,80,1
2017-11-26 13:45:00-08:00,24.8796875,80,1
2017-11-26 14:00:00-08:00,25.0,80,1
2017-11-26 14:15:00-08:00,24.824278846153845,80,1
2017-11-26 14:30:00-08:00,24.389743589743592,80,1
2017-11-26 14:45:00-08:00,23.83533653846154,80,1
2017-11-26 15:00:00-08:00,23.3,80,1
2017-11-26 15:15:00-08:00,22.78966346153846,80,1
2017-11-26 15:30:00-08:00,22.235256410256408,80,1
2017-11-26 15:45:00-08:00,21.663221153846155,80,1
2017-11-26 16:00:00-08:00,21.1,80,1
2017-11-26 16:15:00-08:00,20.550000000000004,80,1
2017-11-26 16:30:00-08:00,20.0,80,1
2017-11-26 16:45:00-08:00,19.449999999999996,80,1
2017-11-26 17:00:00-08:00,18.9,80,1
2017-11-26 17:15:00-08:00,18.315624999999997,80,1
2017-11-26 17:30:00-08:00,17.708333333333332,80,1
2017-11-26 17:45:00-08:00,17.146875,80,1
2017-11-26 18:00:00-08:00,16.7,80,0
2017-11-26 18:15:00-08:00,16.35827205882353,80,0
2017-11-26 18:30:00-08:00,16.063725490196077,80,0
2017-11-26 18:45:00-08:00,15.812316176470587,80,0
2017-11-26 19:00:00-08:00,15.6,80,0
2017-11-26 19:15:00-08:00,15.39705882352941,80,0
2017-11-26 19:30:00-08:00,15.202941176470588,80,0
2017-11-26 19:45:00-08:00,15.05735294117647,80,0
2017-11-26 20:00:00-08:00,15.0,80,0
2017-11-26 20:15:00-08:00,15.0,80,0
2017-11-26 20:30:00-08:00,15.0,80,0
2017-11-26 20:45:00-08:00,15.0,80,0
2017-11-26 21:00:00-08:00,15.0,80,0
2017-11-26 21:15:00-08:00,14.828125,80,0
2017-11-26 21:30:00-08:00,14.450000000000001,80,0
2017-11-26 21:45:00-08:00,14.071874999999999,80,0
2017-11-26 22:00:00-08:00,13.9,80,0
2017-11-26 22:15:00-08:00,13.9,80,0
2017-11-26 22:30:00-08:00,13.900000000000002,80,0
2017-11-26 22:45:00-08:00,13.899999999999999,80,0
2017-11-26 23:00:00-08:00,13.9,80,0
2017-11-26 23:15:00-08:00,13.9,80,0
2017-11-26 23:30:00-08:00,13.900000000000002,80,0
2017-11-26 23:45:00-08:00,13.899999999999999,80,0
2017-11-27 00:00:00-08:00,13.9,80,0
2017-11-27 00:15:00-08:00,13.9,80,0
2017-11-27 00:30:00-08:00,13.900000000000002,80,0
2017-11-27 00:45:00-08:00,13.899999999999999,80,0
2017-11-27 01:00:00-08:00,13.9,80,0
2017-11-27 01:15:00-08:00,13.80625,80,0
2017-11-27 01:30:00-08:00,13.6,80,0
2017-11-27 01:45:00-08:00,13.39375,80,0
2017-11-27 02:00:00-08:00,13.3,80,0
2017-11-27 02:15:00-08:00,13.39375,80,0
2017-11-27 02:30:00-08:00,13.600000000000001,80,0
2017-11-27 02:45:00-08:00,13.806250000000002,80,0
2017-11-27 03:00:00-08:00,13.9,80,0
2017-11-27 03:15:00-08:00,13.9,80,0
2017-11-27 03:30:00-08:00,13.900000000000002,80,0
2017-11-27 03:45:00-08:00,13.899999999999999,80,0
2017-11-27 04:00:00-08:00,13.9,80,0
2017-11-27 04:15:00-08:00,13.9,80,0
2017-11-27 04:30:00-08:00,13.900000000000002,80,0
2017-11-27 04:45:00-08:00,13.899999999999999,80,0
2017-11-27 05:00:00-08:00,13.9,80,0
2017-11-27 05:15:00-08:00,13.9,80,0
2017-11-27 05:30:00-08:00,13.900000000000002,80,0
2017-11-27 05:45:00-08:00,13.899999999999999,80,0
2017-11-27 06:00:00-08:00,13.9,80,1
2017-11-27 06:15:00-08:00,13.80625,80,1
2017-11-27 06:30:00-08:00,13.6,80,1
2017-11-27 06:45:00-08:00,13.39375,80,1
2017-11-27 07:00:00-08:00,13.3,80,1
2017-11-27 07:15:00-08:00,13.43547794117647,80,1
2017-11-27 07:30:00-08:00,13.75294117647059,80,1
2017-11-27 07:45:00-08:00,14.118933823529414,80,1
2017-11-27 08:00:00-08:00,14.4,80,1
2017-11-27 08:15:00-08:00,14.56136508951407,80,1
2017-11-27 08:30:00-08:00,14.68618925831202,80,1
2017-11-27 08:45:00-08:00,14.817918797953965,80,1
2017-11-27 09:00:00-08:00,15.0,80,1
2017-11-27 09:15:00-08:00,15.354131669960475,80,1
2017-11-27 09:30:00-08:00,15.864278656126482,80,1
2017-11-27 09:45:00-08:00,16.367286314229247,80,1
2017-11-27 10:00:00-08:00,16.7,80,1
2017-11-27 10:15:00-08:00,16.854563210227273,80,1
2017-11-27 10:30:00-08:00,16.96065340909091,80,1
2017-11-27 10:45:00-08:00,17.06141690340909,80,1
2017-11-27 11:00:00-08:00,17.2,80,1
2017-11-27 11:15:00-08:00,17.4685546875,80,1
2017-11-27 11:30:00-08:00,17.8359375,80,1
2017-11-27 11:45:00-08:00,18.1603515625,80,1
2017-11-27 12:00:00-08:00,18.3,80,1
2017-11-27 12:15:00-08:00,18.3,80,1
2017-11-27 12:30:00-08:00,18.300000000000004,80,1
2017-11-27 12:45:00-08:00,18.3,80,1
2017-11-27 13:00:00-08:00,18.3,80,1
2017-11-27 13:15:00-08:00,18.418070652173917,80,1
2017-11-27 13:30:00-08:00,18.706521739130434,80,1
2017-11-27 13:45:00-08:00,19.066711956521736,80,1
2017-11-27 14:00:00-08:00,19.4,80,1
2017-11-27 14:15:00-08:00,19.74891304347826,80,1
2017-11-27 14:30:00-08:00,20.143478260869564,80,1
2017-11-27 14:45:00-08:00,20.46630434782609,80,1
2017-11-27 15:00:00-08:00,20.6,80,1
2017-11-27 15:15:00-08:00,20.375951086956526,80,1
2017-11-27 15:30:00-08:00,19.860869565217392,80,1
2017-11-27 15:45:00-08:00,19.290353260869566,80,1
2017-11-27 16:00:00-08:00,18.9,80,1
2017-11-27 16:15:00-08:00,18.725718167701864,80,1
2017-11-27 16:30:00-08:00,18.60698757763975,80,1
2017-11-27 16:45:00-08:00,18.48476319875776,80,1
2017-11-27 17:00:00-08:00,18.3,80,1
2017-11-27 17:15:00-08:00,17.823660714285715,80,1
2017-11-27 17:30:00-08:00,17.08214285714286,80,1
2017-11-27 17:45:00-08:00,16.399553571428573,80,1
2017-11-27 18:00:00-08:00,16.1,80,0
2017-11-27 18:15:00-08:00,16.1,80,0
2017-11-27 18:30:00-08:00,16.1,80,0
2017-11-27 18:45:00-08:00,16.1,80,0
2017-11-27 19:00:00-08:00,16.1,80,0
2017-11-27 19:15:00-08:00,15.896986607142859,80,0
2017-11-27 19:30:00-08:00,15.416964285714286,80,0
2017-11-27 19:45:00-08:00,14.853459821428572,80,0
2017-11-27 20:00:00-08:00,14.4,80,0
2017-11-27 20:15:00-08:00,14.072516741071428,80,0
2017-11-27 20:30:00-08:00,13.768973214285714,80,0
2017-11-27 20:45:00-08:00,13.505943080357142,80,0
2017-11-27 21:00:00-08:00,13.3,80,0
2017-11-27 21:15:00-08:00,13.157421875,80,0
2017-11-27 21:30:00-08:00,13.049999999999999,80,0
2017-11-27 21:45:00-08:00,12.942578125,80,0
2017-11-27 22:00:00-08:00,12.8,80,0
2017-11-27 22:15:00-08:00,12.583007812500002,80,0
2017-11-27 22:30:00-08:00,12.301562500000001,80,0
2017-11-27 22:45:00-08:00,11.9943359375,80,0
2017-11-27 23:00:00-08:00,11.7,80,0
2017-11-27 23:15:00-08:00,11.40983455882353,80,0
2017-11-27 23:30:00-08:00,11.109558823529412,80,0
2017-11-27 23:45:00-08:00,10.829503676470587,80,0
2017-11-28 00:00:00-08:00,10.6,80,0
2017-11-28 00:15:00-08:00,10.397058823529411,80,0
2017-11-28 00:30:00-08:00,10.202941176470588,80,0
2017-11-28 00:45:00-08:00,10.05735294117647,80,0
2017-11-28 01:00:00-08:00,10.0,80,0
2017-11-28 01:15:00-08:00,10.0,80,0
2017-11-28 01:30:00-08:00,10.0,80,0
2017-11-28 01:45:00-08:00,10.0,80,0
2017-11-28 02:00:00-08:00,10.0,80,0
2017-11-28 02:15:00-08:00,9.828125,80,0
2017-11-28 02:30:00-08:00,9.450000000000001,80,0
2017-11-28 02:45:00-08:00,9.071875,80,0
2017-11-28 03:00:00-08:00,8.9,80,0
2017-11-28 03:15:00-08:00,8.978125,80,0
2017-11-28 03:30:00-08:00,9.15,80,0
2017-11-28 03:45:00-08:00,9.321875,80,0
2017-11-28 04:00:00-08:00,9.4,80,0
2017-11-28 04:15:00-08:00,9.321875,80,0
2017-11-28 04:30:00-08:00,9.150000000000002,80,0
2017-11-28 04:45:00-08:00,8.978125,80,0
2017-11-28 05:00:00-08:00,8.9,80,0
2017-11-28 05:15:00-08:00,8.9,80,0
2017-11-28 05:30:00-08:00,8.9,80,0
2017-11-28 05:45:00-08:00,8.9,80,0
2017-11-28 06:00:00-08:00,8.9,80,1
2017-11-28 06:15:00-08:00,8.80625,80,1
2017-11-28 06:30:00-08:00,8.6,80,1
2017-11-28 06:45:00-08:00,8.39375,80,1
2017-11-28 07:00:00-08:00,8.3,80,1
2017-11-28 07:15:00-08:00,8.595491803278689,80,1
2017-11-28 07:30:00-08:00,9.321311475409836,80,1
2017-11-28 07:45:00-08:00,10.236475409836064,80,1
2017-11-28 08:00:00-08:00,11.1,80,1
2017-11-28 08:15:00-08:00,11.874071465163933,80,1
2017-11-28 08:30:00-08:00,12.681813524590165,80,1
2017-11-28 08:45:00-08:00,13.523648821721313,80,1
2017-11-28 09:00:00-08:00,14.4,80,1
2017-11-28 09:15:00-08:00,15.37647429435484,80,1
2017-11-28 09:30:00-08:00,16.435181451612905,80,1
2017-11-28 09:45:00-08:00,17.45129788306452,80,1
2017-11-28 10:00:00-08:00,18.3,80,1
2017-11-28 10:15:00-08:00,18.949842741935484,80,1
2017-11-28 10:30:00-08:00,19.501193548387096,80,1
2017-11-28 10:45:00-08:00,20.026947580645164,80,1
2017-11-28 11:00:00-08:00,20.6,80,1
2017-11-28 11:15:00-08:00,21.273389204545456,80,1
2017-11-28 11:30:00-08:00,21.99970454545455,80,1
2017-11-28 11:45:00-08:00,22.701167613636365,80,1
2017-11-28 12:00:00-08:00,23.3,80,1
2017-11-28 12:15:00-08:00,23.859019886363633,80,1
2017-11-28 12:30:00-08:00,24.410795454545454,80,1
2017-11-28 12:45:00-08:00,24.832173295454545,80,1
2017-11-28 13:00:00-08:00,25.0,80,1
2017-11-28 13:15:00-08:00,24.931818181818183,80,1
2017-11-28 13:30:00-08:00,24.76818181818182,80,1
2017-11-28 13:45:00-08:00,24.570454545454545,80,1
2017-11-28 14:00:00-08:00,24.4,80,1
2017-11-28 14:15:00-08:00,24.245170454545452,80,1
2017-11-28 14:30:00-08:00,24.08181818181818,80,1
2017-11-28 14:45:00-08:00,23.95255681818182,80,1
2017-11-28 15:00:00-08:00,23.9,80,1
2017-11-28 15:15:00-08:00,23.9,80,1
2017-11-28 15:30:00-08:00,23.9,80,1
2017-11-28 15:45:00-08:00,23.9,80,1
2017-11-28 16:00:00-08:00,23.9,80,1
2017-11-28 16:15:00-08:00,23.724278846153844,80,1
2017-11-28 16:30:00-08:00,23.289743589743587,80,1
2017-11-28 16:45:00-08:00,22.73533653846154,80,1
2017-11-28 17:00:00-08:00,22.2,80,1
2017-11-28 17:15:00-08:00,21.58653846153846,80,1
2017-11-28 17:30:00-08:00,20.86025641025641,80,1
2017-11-28 17:45:00-08:00,20.253846153846155,80,1
2017-11-28 18:00:00-08:00,20.0,80,0
2017-11-28 18:15:00-08:00,20.0,80,0
2017-11-28 18:30:00-08:00,20.0,80,0
2017-11-28 18:45:00-08:00,20.0,80,0
2017-11-28 19:00:00-08:00,20.0,80,0
2017-11-28 19:15:00-08:00,19.63653846153846,80,0
2017-11-28 19:30:00-08:00,18.797435897435896,80,0
2017-11-28 19:45:00-08:00,17.85961538461538,80,0
2017-11-28 20:00:00-08:00,17.2,80,0
2017-11-28 20:15:00-08:00,16.849269678943937,80,0
2017-11-28 20:30:00-08:00,16.567924272055627,80,0
2017-11-28 20:45:00-08:00,16.327616729139507,80,0
2017-11-28 21:00:00-08:00,16.1,80,0
2017-11-28 21:15:00-08:00,15.86739647775424,80,0
2017-11-28 21:30:00-08:00,15.631349788135593,80,0
2017-11-28 21:45:00-08:00,15.392344729872887,80,0
2017-11-28 22:00:00-08:00,15.150866101694918,80,0
2017-11-28 22:15:00-08:00,14.90739870233051,80,0
2017-11-28 22:30:00-08:00,14.662427330508475,80,0
2017-11-28 22:45:00-08:00,14.416436784957627,80,0
2017-11-28 23:00:00-08:00,14.169911864406782,80,0
2017-11-28 23:15:00-08:00,13.92333736758475,80,0
2017-11-28 23:30:00-08:00,13.67719809322034,80,0
2017-11-28 23:45:00-08:00,13.431978840042374,80,0
2017-11-29 00:00:00-08:00,13.188164406779661,80,0
2017-11-29 00:15:00-08:00,12.946239592161024,80,0
2017-11-29 00:30:00-08:00,12.706689194915258,80,0
2017-11-29 00:45:00-08:00,12.469998013771189,80,0
2017-11-29 01:00:00-08:00,12.236650847457629,80,0
2017-11-29 01:15:00-08:00,12.007132494703388,80,0
2017-11-29 01:30:00-08:00,11.78192775423729,80,0
2017-11-29 01:45:00-08:00,11.56152142478814,80,0
2017-11-29 02:00:00-08:00,11.346398305084747,80,0
2017-11-29 02:15:00-08:00,11.137043193855934,80,0
2017-11-29 02:30:00-08:00,10.93394088983051,80,0
2017-11-29 02:45:00-08:00,10.73757619173729,80,0
2017-11-29 03:00:00-08:00,10.548433898305085,80,0
2017-11-29 03:15:00-08:00,10.366998808262712,80,0
2017-11-29 03:30:00-08:00,10.193755720338984,80,0
2017-11-29 03:45:00-08:00,10.029189433262713,80,0
2017-11-29 04:00:00-08:00,9.873784745762713,80,0
2017-11-29 04:15:00-08:00,9.728026456567797,80,0
2017-11-29 04:30:00-08:00,9.59239936440678,80,0
2017-11-29 04:45:00-08:00,9.467388268008477,80,0
2017-11-29 05:00:00-08:00,9.353477966101696,80,0
2017-11-29 05:15:00-08:00,9.251153257415256,80,0
2017-11-29 05:30:00-08:00,9.160898940677967,80,0
2017-11-29 05:45:00-08:00,9.083199814618645,80,0
2017-11-29 06:00:00-08:00,9.0185406779661,80,1
2017-11-29 06:15:00-08:00,8.967406329449151,80,1
2017-11-29 06:30:00-08:00,8.93028156779661,80,1
2017-11-29 06:45:00-08:00,8.907651191737287,80,1
2017-11-29 07:00:00-08:00,8.9,80,1
2017-11-29 07:15:00-08:00,9.3375,80,1
2017-11-29 07:30:00-08:00,10.299999999999999,80,1
2017-11-29 07:45:00-08:00,11.2625,80,1
2017-11-29 08:00:00-08:00,11.7,80,1
2017-11-29 08:15:00-08:00,11.7,80,1
2017-11-29 08:30:00-08:00,11.7,80,1
2017-11-29 08:45:00-08:00,11.7,80,1
2017-11-29 09:00:00-08:00,11.7,80,1
2017-11-29 09:15:00-08:00,12.833839285714285,80,1
2017-11-29 09:30:00-08:00,15.415238095238095,80,1
2017-11-29 09:45:00-08:00,18.214017857142856,80,1
2017-11-29 10:00:00-08:00,20.0,80,1
2017-11-29 10:15:00-08:00,20.832857142857144,80,1
2017-11-29 10:30:00-08:00,21.534761904761904,80,1
2017-11-29 10:45:00-08:00,22.019285714285715,80,1
2017-11-29 11:00:00-08:00,22.2,80,1
2017-11-29 11:15:00-08:00,21.95,80,1
2017-11-29 11:30:00-08:00,21.4,80,1
2017-11-29 11:45:00-08:00,20.85,80,1
2017-11-29 12:00:00-08:00,20.6,80,1
2017-11-29 12:15:00-08:00,21.115625,80,1
2017-11-29 12:30:00-08:00,22.25,80,1
2017-11-29 12:45:00-08:00,23.384375,80,1
2017-11-29 13:00:00-08:00,23.9,80,1
2017-11-29 13:15:00-08:00,23.9,80,1
2017-11-29 13:30:00-08:00,23.9,80,1
2017-11-29 13:45:00-08:00,23.9,80,1
2017-11-29 14:00:00-08:00,23.9,80,1
2017-11-29 14:15:00-08:00,23.9,80,1
2017-11-29 14:30:00-08:00,23.9,80,1
2017-11-29 14:45:00-08:00,23.9,80,1
2017-11-29 15:00:00-08:00,23.9,80,1
2017-11-29 15:15:00-08:00,23.80625,80,1
2017-11-29 15:30:00-08:00,23.6,80,1
2017-11-29 15:45:00-08:00,23.39375,80,1
2017-11-29 16:00:00-08:00,23.3,80,1
2017-11-29 16:15:00-08:00,23.3,80,1
2017-11-29 16:30:00-08:00,23.300000000000004,80,1
2017-11-29 16:45:00-08:00,23.3,80,1
2017-11-29 17:00:00-08:00,23.3,80,1
2017-11-29 17:15:00-08:00,23.128125,80,1
2017-11-29 17:30:00-08:00,22.75,80,1
2017-11-29 17:45:00-08:00,22.371875,80,1
2017-11-29 18:00:00-08:00,22.2,80,0
2017-11-29 18:15:00-08:00,22.2,80,0
2017-11-29 18:30:00-08:00,22.199999999999996,80,0
2017-11-29 18:45:00-08:00,22.2,80,0
2017-11-29 19:00:00-08:00,22.2,80,0
2017-11-29 19:15:00-08:00,21.85625,80,0
2017-11-29 19:30:00-08:00,21.1,80,0
2017-11-29 19:45:00-08:00,20.34375,80,0
2017-11-29 20:00:00-08:00,20.0,80,0
2017-11-29 20:15:00-08:00,20.0,80,0
2017-11-29 20:30:00-08:00,20.0,80,0
2017-11-29 20:45:00-08:00,20.0,80,0
2017-11-29 21:00:00-08:00,20.0,80,0
2017-11-29 21:15:00-08:00,19.432173295454543,80,0
2017-11-29 21:30:00-08:00,18.160795454545454,80,0
2017-11-29 21:45:00-08:00,16.834019886363638,80,0
2017-11-29 22:00:00-08:00,16.1,80,0
2017-11-29 22:15:00-08:00,15.933451704545456,80,0
2017-11-29 22:30:00-08:00,15.835795454545455,80,0
2017-11-29 22:45:00-08:00,15.745241477272726,80,0
2017-11-29 23:00:00-08:00,15.6,80,0
2017-11-29 23:15:00-08:00,15.315614073426572,80,0
2017-11-29 23:30:00-08:00,14.893152680652681,80,0
2017-11-29 23:45:00-08:00,14.399114947552448,80,0
2017-11-30 00:00:00-08:00,13.9,80,0
2017-11-30 00:15:00-08:00,13.355288461538464,80,0
2017-11-30 00:30:00-08:00,12.743589743589743,80,0
2017-11-30 00:45:00-08:00,12.160096153846153,80,0
2017-11-30 01:00:00-08:00,11.7,80,0
2017-11-30 01:15:00-08:00,11.35827205882353,80,0
2017-11-30 01:30:00-08:00,11.063725490196077,80,0
2017-11-30 01:45:00-08:00,10.812316176470588,80,0
2017-11-30 02:00:00-08:00,10.6,80,0
2017-11-30 02:15:00-08:00,10.433455882352941,80,0
2017-11-30 02:30:00-08:00,10.3,80,0
2017-11-30 02:45:00-08:00,10.166544117647058,80,0
2017-11-30 03:00:00-08:00,10.0,80,0
2017-11-30 03:15:00-08:00,9.718933823529412,80,0
2017-11-30 03:30:00-08:00,9.35294117647059,80,0
2017-11-30 03:45:00-08:00,9.03547794117647,80,0
2017-11-30 04:00:00-08:00,8.9,80,0
2017-11-30 04:15:00-08:00,8.9,80,0
2017-11-30 04:30:00-08:00,8.9,80,0
2017-11-30 04:45:00-08:00,8.9,80,0
2017-11-30 05:00:00-08:00,8.9,80,0
2017-11-30 05:15:00-08:00,8.9,80,0
2017-11-30 05:30:00-08:00,8.9,80,0
2017-11-30 05:45:00-08:00,8.9,80,0
2017-11-30 06:00:00-08:00,8.9,80,1
2017-11-30 06:15:00-08:00,8.634375000000002,80,1
2017-11-30 06:30:00-08:00,8.05,80,1
2017-11-30 06:45:00-08:00,7.465625000000001,80,1
2017-11-30 07:00:00-08:00,7.2,80,1
2017-11-30 07:15:00-08:00,7.200000000000001,80,1
2017-11-30 07:30:00-08:00,7.200000000000001,80,1
2017-11-30 07:45:00-08:00,7.200000000000001,80,1
2017-11-30 08:00:00-08:00,7.2,80,1
2017-11-30 08:15:00-08:00,8.166,80,1
2017-11-30 08:30:00-08:00,10.475999999999999,80,1
2017-11-30 08:45:00-08:00,13.248,80,1
2017-11-30 09:00:00-08:00,15.6,80,1
2017-11-30 09:15:00-08:00,17.419905405405405,80,1
2017-11-30 09:30:00-08:00,19.15508108108108,80,1
2017-11-30 09:45:00-08:00,20.762716216216212,80,1
2017-11-30 10:00:00-08:00,22.2,80,1
2017-11-30 10:15:00-08:00,23.613471283783785,80,1
2017-11-30 10:30:00-08:00,25.006418918918918,80,1
2017-11-30 10:45:00-08:00,26.121157094594594,80,1
2017-11-30 11:00:00-08:00,26.7,80,1
2017-11-30 11:15:00-08:00,26.9046875,80,1
2017-11-30 11:30:00-08:00,27.0625,80,1
2017-11-30 11:45:00-08:00,27.1640625,80,1
2017-11-30 12:00:00-08:00,27.2,80,1
2017-11-30 12:15:00-08:00,26.7625,80,1
2017-11-30 12:30:00-08:00,25.8,80,1
2017-11-30 12:45:00-08:00,24.8375,80,1
2017-11-30 13:00:00-08:00,24.4,80,1
2017-11-30 13:15:00-08:00,24.5875,80,1
2017-11-30 13:30:00-08:00,25.0,80,1
2017-11-30 13:45:00-08:00,25.4125,80,1
2017-11-30 14:00:00-08:00,25.6,80,1
2017-11-30 14:15:00-08:00,25.534375,80,1
2017-11-30 14:30:00-08:00,25.375,80,1
2017-11-30 14:45:00-08:00,25.178125,80,1
2017-11-30 15:00:00-08:00,25.0,80,1
2017-11-30 15:15:00-08:00,24.869471153846156,80,1
2017-11-30 15:30:00-08:00,24.75192307692308,80,1
2017-11-30 15:45:00-08:00,24.60841346153846,80,1
2017-11-30 16:00:00-08:00,24.4,80,1
2017-11-30 16:15:00-08:00,23.846774038461536,80,1
2017-11-30 16:30:00-08:00,22.903576923076923,80,1
2017-11-30 16:45:00-08:00,21.88359134615385,80,1
2017-11-30 17:00:00-08:00,21.1,80,1
2017-11-30 17:15:00-08:00,20.59608522727273,80,1
2017-11-30 17:30:00-08:00,20.175560606060607,80,1
2017-11-30 17:45:00-08:00,19.792255681818183,80,1
2017-11-30 18:00:00-08:00,19.4,80,0
2017-11-30 18:15:00-08:00,18.959090909090904,80,0
2017-11-30 18:30:00-08:00,18.503030303030304,80,0
2017-11-30 18:45:00-08:00,18.095454545454544,80,0
2017-11-30 19:00:00-08:00,17.8,80,0
2017-11-30 19:15:00-08:00,17.60909090909091,80,0
2017-11-30 19:30:00-08:00,17.459090909090907,80,0
2017-11-30 19:45:00-08:00,17.329545454545453,80,0
2017-11-30 20:00:00-08:00,17.2,80,0
2017-11-30 20:15:00-08:00,17.077397017045453,80,0
2017-11-30 20:30:00-08:00,16.96775568181818,80,0
2017-11-30 20:45:00-08:00,16.849236505681816,80,0
2017-11-30 21:00:00-08:00,16.7,80,0
2017-11-30 21:15:00-08:00,16.485249660326083,80,0
2017-11-30 21:30:00-08:00,16.207540760869563,80,0
2017-11-30 21:45:00-08:00,15.901061480978258,80,0
2017-11-30 22:00:00-08:00,15.6,80,0
2017-11-30 22:15:00-08:00,15.304891304347825,80,0
2017-11-30 22:30:00-08:00,15.0,80,0
2017-11-30 22:45:00-08:00,14.695108695652175,80,0
2017-11-30 23:00:00-08:00,14.4,80,0
2017-11-30 23:15:00-08:00,14.11827445652174,80,0
2017-11-30 23:30:00-08:00,13.844021739130435,80,0
2017-11-30 23:45:00-08:00,13.572758152173915,80,0
2017-12-01 00:00:00-08:00,13.3,80,0
2017-12-01 00:15:00-08:00,12.9734375,80,0
2017-12-01 00:30:00-08:00,12.612499999999999,80,0
2017-12-01 00:45:00-08:00,12.3203125,80,0
2017-12-01 01:00:00-08:00,12.2,80,0
2017-12-01 01:15:00-08:00,12.2,80,0
2017-12-01 01:30:00-08:00,12.2,80,0
2017-12-01 01:45:00-08:00,12.2,80,0
2017-12-01 02:00:00-08:00,12.2,80,0
2017-12-01 02:15:00-08:00,11.95,80,0
2017-12-01 02:30:00-08:00,11.399999999999999,80,0
2017-12-01 02:45:00-08:00,10.85,80,0
2017-12-01 03:00:00-08:00,10.6,80,0
2017-12-01 03:15:00-08:00,10.85,80,0
2017-12-01 03:30:00-08:00,11.4,80,0
2017-12-01 03:45:00-08:00,11.95,80,0
2017-12-01 04:00:00-08:00,12.2,80,0
2017-12-01 04:15:00-08:00,11.95,80,0
2017-12-01 04:30:00-08:00,11.399999999999999,80,0
2017-12-01 04:45:00-08:00,10.85,80,0
2017-12-01 05:00:00-08:00,10.6,80,0
2017-12-01 05:15:00-08:00,10.6,80,0
2017-12-01 05:30:00-08:00,10.599999999999998,80,0
2017-12-01 05:45:00-08:00,10.6,80,0
2017-12-01 06:00:00-08:00,10.6,80,1
2017-12-01 06:15:00-08:00,10.6,80,1
2017-12-01 06:30:00-08:00,10.599999999999998,80,1
2017-12-01 06:45:00-08:00,10.6,80,1
2017-12-01 07:00:00-08:00,10.6,80,1
2017-12-01 07:15:00-08:00,10.811885245901639,80,1
2017-12-01 07:30:00-08:00,11.348360655737705,80,1
2017-12-01 07:45:00-08:00,12.060655737704918,80,1
2017-12-01 08:00:00-08:00,12.8,80,1
2017-12-01 08:15:00-08:00,13.655395398658719,80,1
2017-12-01 08:30:00-08:00,14.70277570789866,80,1
2017-12-01 08:45:00-08:00,15.773768163189269,80,1
2017-12-01 09:00:00-08:00,16.7,80,1
2017-12-01 09:15:00-08:00,17.45415909090909,80,1
2017-12-01 09:30:00-08:00,18.138363636363636,80,1
2017-12-01 09:45:00-08:00,18.77838636363636,80,1
2017-12-01 10:00:00-08:00,19.4,80,1
2017-12-01 10:15:00-08:00,19.981622767857143,80,1
2017-12-01 10:30:00-08:00,20.521660714285712,80,1
2017-12-01 10:45:00-08:00,21.075868303571426,80,1
2017-12-01 11:00:00-08:00,21.7,80,1
2017-12-01 11:15:00-08:00,22.59681919642857,80,1
2017-12-01 11:30:00-08:00,23.688839285714288,80,1
2017-12-01 11:45:00-08:00,24.611439732142856,80,1
2017-12-01 12:00:00-08:00,25.0,80,1
2017-12-01 12:15:00-08:00,24.931818181818183,80,1
2017-12-01 12:30:00-08:00,24.76818181818182,80,1
2017-12-01 12:45:00-08:00,24.570454545454545,80,1
2017-12-01 13:00:00-08:00,24.4,80,1
2017-12-01 13:15:00-08:00,24.245170454545452,80,1
2017-12-01 13:30:00-08:00,24.08181818181818,80,1
2017-12-01 13:45:00-08:00,23.95255681818182,80,1
2017-12-01 14:00:00-08:00,23.9,80,1
2017-12-01 14:15:00-08:00,23.978125,80,1
2017-12-01 14:30:00-08:00,24.15,80,1
2017-12-01 14:45:00-08:00,24.321875,80,1
2017-12-01 15:00:00-08:00,24.4,80,1
2017-12-01 15:15:00-08:00,24.301398026315788,80,1
2017-12-01 15:30:00-08:00,24.045394736842105,80,1
2017-12-01 15:45:00-08:00,23.691694078947368,80,1
2017-12-01 16:00:00-08:00,23.3,80,1
2017-12-01 16:15:00-08:00,22.756104216507175,80,1
2017-12-01 16:30:00-08:00,22.015400717703347,80,1
2017-12-01 16:45:00-08:00,21.24199686004785,80,1
2017-12-01 17:00:00-08:00,20.6,80,1
2017-12-01 17:15:00-08:00,20.08255620059289,80,1
2017-12-01 17:30:00-08:00,19.600074110671937,80,1
2017-12-01 17:45:00-08:00,19.19255496541502,80,1
2017-12-01 18:00:00-08:00,18.9,80,0
2017-12-01 18:15:00-08:00,18.707089920948615,80,0
2017-12-01 18:30:00-08:00,18.557312252964426,80,0
2017-12-01 18:45:00-08:00,18.428878458498023,80,0
2017-12-01 19:00:00-08:00,18.3,80,0
2017-12-01 19:15:00-08:00,18.181392045454544,80,0
2017-12-01 19:30:00-08:00,18.07840909090909,80,0
2017-12-01 19:45:00-08:00,17.96122159090909,80,0
2017-12-01 20:00:00-08:00,17.8,80,0
2017-12-01 20:15:00-08:00,17.461931818181817,80,0
2017-12-01 20:30:00-08:00,16.95,80,0
